DATAFLOW,LAST UPDATE,freq,vehicle,mot_nrg,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,ELC,NR,UA,2000,1443,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,ELC,NR,UK,1990,2535,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,ELC,NR,UK,1991,2417,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,ELC,NR,UK,1992,2399,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,ELC,NR,UK,1993,2302,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,ELC,NR,UK,1994,2198,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,ELC,NR,XK,2017,0,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,ELC,NR,XK,2018,0,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,ELC,NR,XK,2019,0,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,ELC,NR,XK,2020,0,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,ELC,NR,XK,2021,0,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,TOTAL,NR,AL,1993,0,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,TOTAL,NR,AL,1994,0,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,TOTAL,NR,AL,1995,0,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,TOTAL,NR,AL,1996,0,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,TOTAL,NR,AL,1997,0,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,TOTAL,NR,AL,1998,0,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,TOTAL,NR,AL,1999,0,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,TOTAL,NR,AT,1990,321,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,TOTAL,NR,AT,1991,334,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,TOTAL,NR,AT,1992,341,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,TOTAL,NR,AT,1993,348,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,TOTAL,NR,AT,1994,512,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,TOTAL,NR,AT,1995,520,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,TOTAL,NR,AT,1996,511,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,TOTAL,NR,AT,1997,496,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,TOTAL,NR,AT,2000,496,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,TOTAL,NR,AT,2001,333,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,TOTAL,NR,AT,2002,314,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,TOTAL,NR,AT,2007,584,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,TOTAL,NR,AT,2010,645,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,TOTAL,NR,AT,2011,640,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,TOTAL,NR,AT,2012,635,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,TOTAL,NR,AT,2013,657,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,TOTAL,NR,AT,2014,666,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,TOTAL,NR,AT,2015,658,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,TOTAL,NR,AT,2016,701,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,TOTAL,NR,AT,2017,736,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,TOTAL,NR,AT,2018,709,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,TOTAL,NR,AT,2019,723,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,TOTAL,NR,AT,2020,719,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,TOTAL,NR,AT,2021,725,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,TOTAL,NR,AT,2022,249,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,TOTAL,NR,BA,1992,31,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,TOTAL,NR,BA,1999,9,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,TOTAL,NR,BA,2000,9,
