DATAFLOW,LAST UPDATE,freq,unit,seat,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SI,2002,28.800,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SI,2003,25.840,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SI,2004,24.560,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SI,2005,24.634,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SI,2006,24.300,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SI,2007,23.160,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SI,2008,22.460,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SI,2009,22.320,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SI,2010,22.160,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SI,2011,22.160,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SI,2012,22,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SI,2013,22,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SI,2014,22,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SI,2015,22,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SI,2016,22,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SI,2017,22,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SI,2018,22,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SI,2019,22,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SI,2020,22,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SI,2021,28,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SI,2022,25,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SK,1992,196,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SK,1993,215,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SK,1994,188,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SK,1995,169,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SK,1996,183,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SK,1997,177,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SK,1998,119,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SK,1999,117,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SK,2000,116,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SK,2001,131,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SK,2002,131,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SK,2003,95,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SK,2004,88,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SK,2005,90,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SK,2006,87,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SK,2007,83,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SK,2008,75,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SK,2009,73,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SK,2010,63,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SK,2011,57,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SK,2012,68.500,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SK,2013,64.400,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SK,2014,61.400,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SK,2015,61.800,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SK,2016,64.600,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SK,2017,64,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SK,2018,61,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SK,2019,60,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SK,2020,61.500,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SK,2021,56.700,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,SK,2022,50.100,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,TR,1990,69.300,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,TR,1992,101.905,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,TR,1993,104.451,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,TR,1994,105.651,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,TR,1995,103.407,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,TR,1996,103.223,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,TR,1997,96.553,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,TR,1998,93.239,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,TR,1999,91.221,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,TR,2000,121.050,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,TR,2001,119.610,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,TR,2002,115.380,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,TR,2003,111.460,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,TR,2004,112.180,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,TR,2005,111.380,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,TR,2006,108.200,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,TR,2007,108.330,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,TR,2009,107.180,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,TR,2010,102.120,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,TR,2011,114.040,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,TR,2012,133.860,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,TR,2013,159.290,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,TR,2014,165.864,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,TR,2015,168,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,TR,2016,170,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,TR,2017,168,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,TR,2018,159,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,TR,2019,220,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,TR,2020,220,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,UA,1992,318.666,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,UA,1997,386.500,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,UA,1998,369.848,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,UA,2012,302,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,UA,2013,259,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,UA,2014,236,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,UA,2015,229,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,UA,2016,198,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,UA,2017,196,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,UA,2018,190,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,UA,2019,178,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,UA,2020,168,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,UK,1992,757,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,UK,1993,760,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,UK,1994,744,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,XK,2017,1.320,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,XK,2018,0.828,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,XK,2019,0.848,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,XK,2020,0.848,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,XK,2021,0.763,
